timestamp,x,y,z
2025-04-30 20:45:59,-150.0,-89.5,151.8
2025-04-30 20:45:59,-144.8,-89.5,151.8
2025-04-30 20:45:59,-143.2,-93.5,155.5
2025-04-30 20:45:59,-151.5,-92.8,151.5
2025-04-30 20:45:59,-147.5,-92.2,152.2
2025-04-30 20:45:59,-146.5,-89.5,155.8
2025-04-30 20:45:59,-151.2,-96.0,152.5
2025-04-30 20:45:59,-150.5,-90.8,155.8
2025-04-30 20:45:59,-155.8,-92.8,153.0
2025-04-30 20:45:59,-153.0,-94.2,152.0
2025-04-30 20:45:59,-154.2,-94.0,152.2
2025-04-30 20:45:59,-154.0,-94.0,151.2
2025-04-30 20:45:59,-154.8,-96.8,151.8
2025-04-30 20:45:59,-154.5,-92.8,155.8
2025-04-30 20:45:59,-155.2,-93.5,151.8
2025-04-30 20:45:59,-154.8,-93.5,148.2
2025-04-30 20:46:00,-154.2,-94.0,151.2
2025-04-30 20:46:00,-156.0,-96.0,151.0
2025-04-30 20:46:01,-155.0,-93.5,151.2
2025-04-30 20:46:01,-154.5,-94.8,148.0
2025-04-30 20:46:02,-156.0,-92.5,150.5
2025-04-30 20:46:02,-152.5,-93.2,151.0
2025-04-30 20:46:03,-151.5,-91.2,154.8
2025-04-30 20:46:03,-153.2,-93.8,151.0
2025-04-30 20:46:04,-152.2,-95.0,151.0
2025-04-30 20:46:04,-153.0,-89.5,150.8
2025-04-30 20:46:05,-153.0,-92.8,150.8
2025-04-30 20:46:06,-154.2,-94.0,150.8
2025-04-30 20:46:06,-153.5,-92.0,151.5
2025-04-30 20:46:07,-158.2,-93.8,151.0
2025-04-30 20:46:07,-152.8,-94.0,151.5
2025-04-30 20:46:08,-154.5,-92.8,150.5
2025-04-30 20:46:08,-154.2,-93.5,151.0
2025-04-30 20:46:09,-155.0,-97.2,150.2
2025-04-30 20:46:09,-155.8,-94.5,151.0
